Country,Features,Region,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Spain,net generation,Europe,108.579,109.573,113.188,114.778,117.409,124.778,127.486,127.987,129.867,140.075,143.675,147.118,148.172,147.425,152.877,156.873,165.187,179.752,183.533,194.466,208.74216,221.13356,226.02084,244.1845,259.36468,268.93376,279.96651,286.47399,295.63654,278.26738,287.233892,280.935997,282.383489,270.515861,264.252559,266.140544,260.499786,262.331536,261.8953206,261.8928532,251.1880323,259.4039234
Spain,net consumption,Europe,97.231,99.205,99.595,104.163,108.653,111.865,114.255,114.291,115.046,125.859,129.219,131.902,133.969,133.844,139.597,145.402,150.65,162.581,168.488,180.703,193.91716,206.60256,212.10284,222.9205,232.26668,241.63076,251.56151,255.24199,258.78754,245.71838,251.500892,248.817998,245.509489,237.070861,234.45356,239.498544,241.446785,247.677537,247.4013205,243.9651788,228.8366163,233.9770099
Spain,net imports ,Europe,-1.382,-1.448,-3.025,-0.102,2.315,-1.075,-1.256,-1.532,-1.322,-1.82,-0.42,-0.677,0.641,1.267,1.875,4.488,1.06,-3.073,3.403,5.715,4.441,3.45,5.329,1.263,-3.028,-1.343,-3.28,-5.751,-11.039,-8.104,-8.333,-6.090999,-11.199,-6.751,-3.405999,-0.133,7.666999,9.169001,11.1019999,6.8623256,3.279584,0.8820084
Spain,distribution losses ,Europe,9.966,8.92,10.568,10.513,11.071,11.838,11.975,12.164,13.499,12.396,14.036,14.539,14.844,14.848,15.155,15.959,15.597,14.098,18.448,19.478,19.266,17.981,19.247,22.527,24.07,25.96,25.125,25.481,25.81,24.445,27.4,26.027,25.675,26.694,26.393,26.509,26.72,23.823,25.596,24.79,25.631,26.3089219
Sweden,net generation,Europe,94.18,100.48,97.156,107.133,121.376,134.069,135.623,143.45,142.435,141.168,141.531,142.098,141.432,140.774,137.814,143.626,135.6186,144.716,154.111,150.33,141.29314,156.83374,142.1832,130.91358,148.43829,154.58029,140.43141,145.26144,146.36321,133.53026,145.739156,147.241058,163.049952,149.524071,150.216634,159.282993,152.817652,160.971364,160.0995413,165.646854,159.2237017,165.2669798
Sweden,net consumption,Europe,86.436,89.64,92.349,102.763,111.686,121.77,121.334,129.113,130.31,131.254,130.235,132.002,129.713,130.16,129.062,131.873,131.4086,131.792,132.67,132.392,135.15614,137.73874,135.6542,133.07658,135.38929,135.48029,135.60741,135.92044,133.41521,128.30426,137.256154,129.411058,132.516952,129.519072,127.258633,129.694994,132.513653,132.484364,132.3395413,128.6438537,125.5921563,130.7561128
Sweden,net imports ,Europe,0.535,-2.644,3.342,4.936,0.386,-1.509,-4.659,-4.17,-2.607,-0.473,-2.088,-1.294,-2.15,-0.588,0.3,-1.681,6.135,-2.708,-10.694,-7.6,4.678,-7.29,5.356,12.83,-2.104,-7.392,6.04,1.316,-1.961,4.685,2.077998,-7.233,-19.573,-10.001999,-15.623001,-22.599999,-11.734999,-18.992,-17.223,-26.1610003,-24.9975454,-25.568867
Sweden,distribution losses ,Europe,8.279,8.196,8.149,9.306,10.076,10.79,9.63,10.167,9.518,9.441,9.208,8.802,9.569,10.026,9.052,10.072,10.345,10.216,10.747,10.338,10.815,11.805,11.885,10.667,10.945,11.708,10.864,10.657,10.987,9.911,10.561,10.597,10.96,10.003,7.335,6.988,8.569,9.495,10.537,10.842,8.634,8.942
Switzerland,net generation,Europe,45.994,49.636,50.28,49.965,47.06,52.491,53.539,55.858,57.365,52.15,52.801,54.464,56.439,58.854,63.546,59.932,53.878,59.77957,59.882,63.993,61.17896,66.05242,60.43898,60.2358,58.92318,53.15657,57.14783,61.44204,61.94886,61.5709,61.332369,58.472671,63.466307,64.089035,65.260366,61.478906,56.645644,55.402721,61.1032427,65.2865348,66.0905137,59.5061349
Switzerland,net consumption,Europe,34.615,35.71,36.258,37.462,39.017,40.349,41.468,42.852,44.173,46.366,46.815,47.94,48.24,47.782,48.229,49.073,48.918,48.92457,49.622,49.78,50.02196,51.41242,51.76598,52.9348,53.97618,55.27757,55.65783,55.15804,56.52986,55.2259,57.480367,56.578672,56.690307,57.029035,55.095366,55.903907,56.112644,56.394007,55.2878937,54.8775489,56.2586887,57.6972307
Switzerland,net imports ,Europe,-8.181,-10.712,-10.827,-9.246,-4.695,-8.698,-8.586,-9.455,-9.621,-2.516,-2.308,-2.793,-4.36,-7.199,-11.78,-7.19,-0.949,-6.754,-5.951,-10.232,-7.07,-10.444,-4.508,-3.112,-0.703,6.35,2.703,-2.062,-1.135,-2.157,0.519998,2.587001,-2.2,-2.396,-5.491,-1.034999,3.923,5.55,-1.587,-6.2599999,-5.56,2.6577902
Switzerland,distribution losses ,Europe,3.198,3.214,3.195,3.257,3.348,3.444,3.485,3.551,3.571,3.268,3.678,3.731,3.839,3.873,3.537,3.669,4.011,4.101,4.309,3.981,4.087,4.196,4.165,4.189,4.244,4.229,4.193,4.222,4.284,4.188,4.372,4.481,4.576,4.664,4.674,4.54,4.456,4.558714,4.228349,4.148986,4.271825,4.4666944
Turkey,net generation,Europe,23.322,23.803,26.44,27.356,30.721,34.369,36.398,39.965,46.3,45.879,55.253,57.772,64.637,71.085,75.159,82.868,91.209,99.11184,106.47971,111.135,118.99016,116.58502,123.3396,133.9289,143.97546,154.2328,167.95614,181.90008,188.2498,185.50437,216.004075,220.674352,224.951966,255.817852,219.39739,254.931454,287.460686,280.6477644,255.6252953,297.4186944,328.8368523,317.1005807
Turkey,net consumption,Europe,21.839,22.488,24.896,26.154,29.634,32.566,31.728,35.019,40.373,40.19,47.84,50.465,55.517,60.457,62.8,68.403,75.28,82.75084,88.68671,91.635,98.58816,97.40202,102.5606,110.4469,120.05146,129.0268,141.48314,153.69508,160.4358,155.77937,185.008075,189.216353,192.167962,224.885851,187.323389,222.344453,256.727659,245.4128954,223.3553144,265.5560654,298.8749291,284.2542337
Turkey,net imports ,Europe,1.341,1.616,1.773,2.22,2.653,2.142,0.777,0.572,0.381,0.558,-0.732,0.254,-0.125,-0.376,-0.517,-0.696,-0.075,2.221,3.002,2.045,3.354,4.146,3.153,0.57,-0.681,-1.162,-1.663,-1.558,-0.333,-0.734,-0.774,0.911001,2.872996,6.201998,5.257,3.940999,4.878003,-0.575402,-0.63499,-0.577161,-0.5941222,-1.855978
Turkey,distribution losses ,Europe,2.824,2.931,3.317,3.422,3.74,3.945,5.447,5.518,6.308,6.247,6.681,7.561,8.995,10.252,11.842,13.769,15.854,18.582,20.795,21.545,23.756,23.329,23.932,24.052,23.243,24.044,24.81,26.647,27.481,28.991,30.222,32.369,35.657,37.133999,37.331001,36.528,35.61103,34.659467,31.6349909,31.285468,29.367801,30.990369
United Kingdom,net generation,Europe,264.918,258.792,253.864,257.115,261.707,274.562,279.07,283.498,288.315,294.582,297.67,301.413,299.641,300.042,302.355,307.633,328.457,326.543,340.133,344.024,352.58662,360.2617,362.42851,372.62865,368.74138,370.65059,368.44623,367.6483,360.71519,349.01892,363.598119,350.050286,344.691533,339.34853,321.330497,328.136974,326.0448092,324.556063,320.1469013,313.5442484,303.4642607,288.6085261
United Kingdom,net consumption,Europe,243.387,238.669,233.385,235.909,238.652,249.959,258.26,268.441,277.391,282.231,284.384,291.603,292.523,293.93,287.214,297.159,315.792,315.979,322.783,328.406,335.61762,338.5837,339.88031,342.71895,343.05598,351.07049,348.44823,345.0328,343.63429,323.73182,339.37752,328.282185,328.261434,327.229419,314.402287,320.635534,317.4593842,312.481032,313.6035513,309.2651075,295.0513947,287.3188985
United Kingdom,net imports ,Europe,0.003,0,0,0,0,0,4.255,11.635,12.83,12.631,11.743,16.41,16.668,16.716,16.9,16.377,16.67,16.574,12.468,14.244,14.174,10.399,8.4148,2.1603,7.4896,8.3209,7.517,5.2145,11.0221,2.8609,2.6634,6.2219,11.8639,14.43089,20.51979,21.10556,17.74505,14.75993,19.10765,21.17047,17.90988,24.5773724
United Kingdom,distribution losses ,Europe,21.534,20.123,20.479,21.206,23.055,24.603,25.065,26.692,23.754,24.982,25.029,26.22,23.786,22.828,32.041,26.851,29.335,27.138,29.818,29.862,31.143,32.077,30.963,32.07,33.175,27.901,27.515,27.83,28.103,28.148,26.883999,27.990001,28.293999,26.550001,27.448,28.607,26.330475,26.834961,25.651,25.4496109,26.322746,25.867
Iran,net generation,Middle East,21.256,23.653,27.333,31.336,35.252,35.316,34.9,35.955,44.258,45.789,55.86,60.631,64.979,71.947,77.471,76.105,81.257,87.718,93.406,102.283,114.28308,122.64272,133.02204,145.20182,157.43736,168.21198,182.04154,192.65464,201.92014,208.4634,219.4684,226.0563,239.24788,261.63567,273.722,280.778,288.232,306.670759,308.045472,321.565607,324.847449,340.8830609
Iran,net consumption,Middle East,19.676,21.156,23.919,28.086,31.261,31.582,30.702,31.105,39.234,40.241,49.792,53.871,59.171,62.051,65.533,63.732,69.671,73.358,77.62,84.623,94.35608,101.70472,109.41404,119.98682,126.99336,135.19698,146.07354,153.26264,162.10814,169.8324,182.7144,186.1383,195.32188,215.70767,233.224,236.544,252.252,268.628759,271.485472,283.763607,286.693449,301.9687305
Iran,net imports ,Middle East,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.193,-0.197,-0.157,-0.384,-0.522,-0.617,-0.798,-0.722,-0.304,0.186,0.57,0.333,-0.677,-0.235,-0.678,-2.191,-4.084,-3.692,-5.012,-7.132,-7.879,-5.888,-2.674,-2.467,-4.32,-3.707,-3.627,-3.627,-3.627
Iran,distribution losses ,Middle East,1.58,2.497,3.414,3.25,3.991,3.734,4.198,4.85,5.024,5.548,6.068,6.76,5.808,9.703,11.741,12.216,11.202,13.838,15.169,16.862,19.205,20.634,23.794,25.785,30.777,32.338,35.733,38.714,37.621,34.547,33.062,34.906,36.794,38.049,34.61,41.56,33.513,33.722,32.853,34.175,34.527,35.28733037
Iraq,net generation,Middle East,10.736,10.313,12.869,15.258,17.307,19.765,20.989,22.835,25.801,27.196,20.72,19.021,23.817,24.752,26.348,27.288,27.464,27.816,28.566,27.971,30.01666,30.34702,31.85724,26.66158,30.38188,28.876,32.09842,31.52958,34.80197,43.03193,46.21088,50.83864,43.47644,55.2001,63.90578,64.75148,75.45346,82.2889,83.107832,89.186551,91.742938,97.25926481
Iraq,net consumption,Middle East,10.167,9.813,12.186,14.449,16.334,18.716,19.875,21.657,24.601,25.996,19.52,17.821,22.64,23.598,25.217,26.18,26.08,26.667,26.781,25.568,27.27666,28.13102,29.53124,24.99458,29.68088,20.997,25.22542,20.12058,19.75297,30.19193,34.09488,37.31564,33.84944,44.1171,41.84478,40.37148,38.46046,41.311035,49.269492,56.858239,50.789426,52.73421624
Iraq,net imports ,Middle East,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.318,1.241,2.688,2.196,2.973,5.585,5.442,7.233,10.17,12.202,12.251,13.104,11.965,11.787,21.793,34.396,18.609,18.609
Iraq,distribution losses ,Middle East,0.569,0.5,0.683,0.809,0.973,1.049,1.114,1.178,1.2,1.2,1.2,1.2,1.177,1.154,1.131,1.108,1.384,1.149,1.785,2.403,2.74,2.216,2.326,1.667,2.019,9.12,9.561,13.605,18.022,18.425,17.558,20.756,19.797,23.285,34.312,37.484,48.958,52.764865,55.63134,66.724312,59.562512,63.13404857
Israel,net generation,Middle East,11.731,12.278,12.947,13.703,14.014,14.434,14.96,16.374,18.191,19.226,19.643,20.224,23.207,24.446,26.625,28.566,30.519,32.994,35.688,36.865,40.1032,41.31514,42.77192,44.22112,44.4446,45.68822,47.52602,50.56592,53.377,54.74,58.559,59.599,63.011,61.321,60.857,64.234,67.0304,67.608281,68.887113,71.715519,71.607039,73.081029
Israel,net consumption,Middle East,10.931,11.435,12.1,12.997,13.376,13.822,13.645,15.111,16.883,17.91,18.193,18.797,21.732,23.041,25.246,26.575,28.387,29.927,32.485,34.255,37.2082,38.57514,39.99492,41.31412,41.6006,42.63222,44.30702,47.05792,48.516,49.196,52.977,53.737,56.841,54.079,54.275,56.565,58.9424,59.572281,60.510199,62.617519,62.167039,63.358029
Israel,net imports ,Middle East,-0.165,-0.181,-0.201,-0.194,-0.199,-0.233,-0.297,-0.357,-0.375,-0.38,-0.39,-0.36,-0.35,-0.32,-0.33,-0.914,-0.977,-1.168,-1.051,-1.26,-1.457,-1.399,-1.387,-1.47,-1.459,-1.667,-1.844,-2.081,-3.666,-3.783,-3.966,-4.222,-4.434,-4.675,-4.844,-5.197,-5.553,-5.649,-5.863,-6.311,-6.243,-6.523
Israel,distribution losses ,Middle East,0.635,0.662,0.646,0.512,0.439,0.379,1.018,0.906,0.933,0.936,1.06,1.067,1.125,1.085,1.049,1.077,1.155,1.899,2.152,1.35,1.438,1.341,1.39,1.437,1.385,1.389,1.375,1.427,1.195,1.761,1.616,1.64,1.736,2.567,1.738,2.472,2.535,2.387,2.513914,2.787,3.197,3.2
Jordan,net generation,Middle East,1.002,1.237,1.512,1.803,2.129,2.345,2.778,2.538,2.505,3.229,3.427,3.501,4.159,4.478,4.772,5.281,5.697,5.889,6.341,6.657,6.93502,7.09412,7.64674,7.51736,8.4317,9.07766,10.4554,12.22338,13.01116,13.41882,13.89376,13.77114,15.60344,16.22806,17.17288,17.92926,18.53982,19.57296,19.25354,19.4158,20.0343,21.86231465
Jordan,net consumption,Middle East,0.802,1.037,1.274,1.549,1.825,2.009,2.167,1.959,2.022,2.726,3.119,3.324,3.933,4.194,4.481,5.357,5.397,5.699,6.049,6.517,6.54602,6.48612,6.96774,7.36036,8.1247,8.52366,9.3944,10.38638,11.28716,11.63882,12.51676,13.27514,14.52244,14.76206,15.58588,16.29326,16.77382,17.56996,17.28854,17.3078,17.9182,19.68910483
Jordan,net imports ,Middle East,0,0,0,0,0,-0.022,-0.214,-0.1,0,0,0,0.16,0.16,0.14,0.145,0.604,0.294,0.447,0.403,0.643,0.42,0.298,0.322,0.969,0.788,0.737,0.459,0.032,0.224,0.244,0.612,1.652,0.68,0.322,0.371,0.554,0.288,-0.006,0.094,0.141,0.1909,0.133790188
Jordan,distribution losses ,Middle East,0.2,0.2,0.238,0.254,0.304,0.314,0.397,0.479,0.483,0.503,0.308,0.337,0.386,0.424,0.436,0.528,0.594,0.637,0.695,0.783,0.809,0.906,1.001,1.126,1.095,1.291,1.52,1.869,1.948,2.024,1.989,2.148,1.761,1.788,1.958,2.19,2.054,1.997,2.059,2.249,2.307,2.307
Kuwait,net generation,Middle East,8.818,9.679,11.252,12.06,13.344,14.748,16.183,17.296,18.798,20.204,19.373,10.133,15.779,18.967,21.43,22.302,23.947,25.121,28.185,29.681,30.38362,32.24106,34.18028,37.41388,38.78064,41.10996,44.75058,45.82782,48.64406,50.02304,53.65708,54.03966,57.45186,57.32552,61.23402,64.19326,65.84508,68.39668,69.6368,70.50336,66.94020185,71.22098276
Kuwait,net consumption,Middle East,8.096,8.878,10.316,11.06,12.232,13.515,14.913,15.948,17.367,18.718,18.126,9.443,14.766,17.877,19.58,19.692,21.145,22.181,24.887,26.208,26.82762,28.46806,30.18028,33.03588,34.24264,36.14296,39.31358,39.87682,42.13006,43.40804,47.18608,47.17466,50.16886,49.59852,55.48002,58.15226,59.65308,61.90968,63.0578,63.80236,60.30420185,64.57876384
Kuwait,net imports ,Middle East,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuwait,distribution losses ,Middle East,0.722,0.801,0.936,1,1.112,1.233,1.27,1.348,1.431,1.486,1.247,0.69,1.013,1.09,1.85,2.61,2.802,2.94,3.298,3.473,3.556,3.773,4,4.378,4.538,4.967,5.437,5.951,6.514,6.615,6.471,6.865,7.283,7.727,5.754,6.041,6.192,6.487,6.579,6.701,6.636,6.64221892
Lebanon,net generation,Middle East,2.622,2.667,2.75,2.763,2.849,2.658,2.793,2.855,2.778,2.516,2.425,2.789,3.413,4.473,4.914,5.183,6.587,8.049,7.882,7.711,9.19452,9.57396,11.05142,11.98134,11.78552,11.73978,10.9481,11.37678,12.57302,12.97606,14.81732,15.36894,15.54516,17.7606,16.90652,17.56142,18.27502,20.02571,20.03368,20.359636,19.48165659,20.56947779
Lebanon,net consumption,Middle East,2.572,2.589,2.747,2.69,2.665,2.596,2.746,2.667,2.733,2.646,2.715,2.709,3.123,4.043,4.185,4.407,6.354,7.534,7.586,7.531,9.20952,9.25796,10.42242,10.93134,10.44052,10.60778,10.3451,10.76678,11.45602,12.34206,14.19332,14.34094,14.22316,16.4446,15.16452,15.95142,16.37502,18.305002,17.756913,18.230846,17.60857559,18.85709846
Lebanon,net imports ,Middle East,0.232,0.227,0.33,0.291,0.199,0.328,0.373,0.312,0.355,0.38,0.39,0.12,0.11,0.09,0.1,0.31,0.685,0.608,1.054,1.25,1.4,1.1,0.9,0.532,0.216,0.455,0.929,0.972,0.561,1.155,1.245,0.84,0.323,0.522,0.136,0.268,0.069,0.534,0.011,0.09,0,0.09
Lebanon,distribution losses ,Middle East,0.282,0.305,0.333,0.364,0.383,0.39,0.42,0.5,0.4,0.25,0.1,0.2,0.4,0.52,0.829,1.086,0.918,1.123,1.35,1.43,1.385,1.416,1.529,1.582,1.561,1.587,1.532,1.582,1.678,1.789,1.869,1.868,1.645,1.838,1.878,1.878,1.969,2.254708,2.287767,2.21879,1.873081,1.802379329
Oman,net generation,Middle East,0.896,1.075,1.494,1.783,2.264,2.725,3.4,3.652,4.148,4.425,4.234,4.348,4.806,5.483,5.825,6.072,6.394,6.879,7.706,7.908,8.564,9.153,9.711,10.071,10.809,11.889,13.258,13.31698,14.87926,16.75362,18.62986,20.56156,23.51598,24.6666,27.38132,30.79652,32.17832,33.97444,35.46716,36.05002,34.34003977,36.55777031
Oman,net consumption,Middle East,0.798,0.95,1.337,1.59,2.023,2.426,3.02,3.247,3.697,3.956,3.696,3.803,4.173,4.772,5.039,5.218,5.454,5.832,6.402,6.446,6.715,7.301,7.603,7.827,8.675,9.08,10.466,10.37698,12.00926,13.41362,15.60286,17.71956,20.10598,21.7956,24.21132,27.62652,28.92932,30.65744,31.79716,32.48802,30.59803977,32.7798173
Oman,net imports ,Middle East,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oman,distribution losses ,Middle East,0.098,0.125,0.157,0.193,0.241,0.299,0.38,0.405,0.451,0.469,0.538,0.545,0.633,0.711,0.786,0.854,0.94,1.047,1.304,1.462,1.849,1.852,2.108,2.244,2.134,2.809,2.792,2.94,2.87,3.34,3.027,2.842,3.41,2.871,3.17,3.17,3.249,3.317,3.67,3.562,3.742,3.777953012
Palestine,net generation,Middle East,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0.033,0.14,0.321,0.371,0.47,0.324,0.392,0.4,0.47,0.445,0.535,0.434,0.50396,0.31978,0.4837,0.5083,0.51657,0.398676,0.772816,0.794990567,0.856460299
Palestine,net consumption,Middle East,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1.031,1.683,1.523,1.983,1.8244,2.124,2.2639,2.43,2.7266,2.8005,2.931,3.4915,3.5563,3.9092,3.8653,4.806,4.71086,4.62178,5.1854,5.26,5.35877,5.554376,6.174616,5.964990567,6.23388887
Palestine,net imports ,Middle East,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1.031,1.683,1.523,2.263,2.083,2.307,2.315,2.598,2.862,3.096,3.188,3.864,3.983,4.159,4.622,4.909,4.734,4.935,5.413,5.473,5.577,5.916,6.2491,6,6.207428571
Palestine,distribution losses ,Middle East,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0.28,0.2916,0.323,0.3721,0.539,0.6054,0.6195,0.649,0.7725,0.8967,0.6948,1.2917,0.537,0.5271,0.633,0.7113,0.7213,0.7348,0.7603,0.8473,0.83,0.83
Qatar,net generation,Middle East,2.276,2.596,2.893,3.116,3.349,3.712,4.045,4.155,4.23,4.367,4.529,4.374,4.844,5.194,5.465,5.617,6.181,6.456,7.638,8.403,8.586,9.354,10.284,11.291,12.439,13.532,16.055,18.294,20.319,22.709,26.45536,28.8872,32.71078,32.667671,36.478986,39.134566,39.899944,42.959064,45.181584,47.006984,44.65380478,47.50360488
Qatar,net consumption,Middle East,2.033,2.303,2.611,2.825,3.049,3.497,3.846,3.939,3.909,4.137,4.279,4.112,4.564,4.871,5.105,5.155,5.789,6.044,7.112,7.807,7.953,8.66,9.52,10.454,11.523,12.513,14.841,16.906,18.789,21.192,24.68836,26.9722,30.54278,30.508671,34.137986,36.659566,37.367944,40.264064,42.395584,44.234984,41.87980478,44.61817631
Qatar,net imports ,Middle East,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qatar,distribution losses ,Middle East,0.243,0.293,0.282,0.291,0.3,0.215,0.199,0.216,0.321,0.23,0.25,0.262,0.28,0.323,0.36,0.462,0.392,0.412,0.526,0.596,0.633,0.694,0.764,0.837,0.916,1.019,1.214,1.388,1.53,1.517,1.767,1.915,2.168,2.159,2.341,2.475,2.532,2.695,2.786,2.772,2.774,2.885428571
Saudi Arabia,net generation,Middle East,20.452,26.95,32.912,35.19,40.069,44.311,47.646,50.649,57.229,61.568,64.899,69.212,74.009,82.183,91.019,97.846,101.114,107.546,114.624,112.8,118.62,125.653,133.233,143.82,150.282,165.557,170.548,179.103,191.948,204.057,225.66298,235.07238,271.39272,284.03386,316.27704,337.41106,345.50916,355.52422,363.73466,362.3247,344.4895776,366.6580506
Saudi Arabia,net consumption,Middle East,19.103,23.18,29.179,31.986,37.907,40.281,46.901,47.388,52.26,57.133,60.914,64.338,67.819,75.432,85.163,91.889,94.551,99.521,108.244,107.131,109.489,118.078,123.405,136.818,137.355,146.978,156.75,163.413,174.236,186.092,204.27298,211.49538,247.55902,263.96886,295.08274,312.08536,318.60396,323.06642,330.59566,331.5737,308.3425776,329.0072713
Saudi Arabia,net imports ,Middle East,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002,-0.069,-0.0537,-0.048,-0.0503,-0.0507,-0.7192,-0.0348,-0.034,0.304,-0.368,-0.301707833
Saudi Arabia,distribution losses ,Middle East,1.349,3.77,3.733,3.204,2.162,4.03,0.745,3.261,4.969,4.435,3.985,4.874,6.19,6.751,5.856,5.957,6.563,8.025,6.38,5.669,9.131,7.575,9.828,7.002,12.927,18.579,13.798,15.69,17.712,17.965,21.388,23.508,23.78,20.017,21.144,25.275,26.186,32.423,33.105,31.055,35.779,37.34907143
Syria,net generation,Middle East,3.729,4.415,5.707,7.425,8.351,8.933,8.761,8.418,7.608,8.029,8.306,8.231,7.479,8.143,10.405,14.508,16.369,17.195,20.024,21.583,23.899,25.313,26.487,27.932,30.394,33.088,35.277,36.53016,38.73776,40.83548,43.79074,39.54538,33.16854,23.81366,20.10002,16.95686,17.18962,17.37752,17.14686,16.61308,15.81348854,16.77092781
Syria,net consumption,Middle East,2.953,3.543,4.659,6.317,7.244,7.685,7.561,7.247,5.354,5.753,5.268,5.11,4.259,4.918,5.791,9.829,11.206,11.556,13.814,14.337,16.158,17.785,19.549,20.938,23.232,25.656,27.305,28.50716,29.92976,31.51548,33.58574,30.37638,26.27354,18.02066,15.45202,12.90486,13.25762,13.038812,12.808595,12.565294,11.79648854,12.75392781
Syria,net imports ,Middle East,-0.067,-0.046,-0.129,-0.097,0,-0.073,-0.062,-0.021,0,0,0,0.08,0.08,0.09,0.085,0,0,0,0,-0.65,0,0,0,-0.249,-0.549,-0.665,-0.782,0.405,-0.042,-0.072,-0.353,-0.29,0,-0.529,-0.138,-0.262,-0.067,-0.543,-0.543,-0.347,-0.317,-0.317
Syria,distribution losses ,Middle East,0.709,0.826,0.919,1.011,1.107,1.175,1.138,1.15,2.254,2.276,3.038,3.201,3.3,3.315,4.699,4.679,5.163,5.639,6.21,6.596,7.741,7.528,6.938,6.745,6.613,6.767,7.19,8.428,8.766,9.248,9.852,8.879,6.895,5.264,4.51,3.79,3.865,3.795708,3.795265,3.700786,3.7,3.7
United Arab Emirates,net generation,Middle East,5.897,5.815,8.349,9.533,10.215,11.454,12.046,12.839,13.95,14.675,16.056,16.189,16.412,16.523,17.738,23.483,24.978,26.756,31.388,34.899,37.547,40.582,44.045,46.483,49.272,57.056,62.762,74.035,77.065,82.91,88.332,93.22278,99.85,103.4071,109.566,119.755,121.85,126.533,127.92548,129.646,126.5448891,135.62807
United Arab Emirates,net consumption,Middle East,5.456,5.309,7.724,8.823,9.445,10.615,11.149,11.883,12.911,13.27,14.519,14.628,14.73,14.567,15.602,21.21,22.56,24.871,29.595,34.015,36.196,37.484,40.683,42.935,45.511,53.299,58.63,69.16,72.085,77.606,82.517,87.06678,93.242,96.5841,102.326,111.857,114.463,118.211,119.98748,122.623,119.5158891,128.61007
United Arab Emirates,net imports ,Middle East,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02,-0.034,-0.016,-0.028,-0.015,0.635,-0.103,-0.029,-0.012,-0.029,-0.029
United Arab Emirates,distribution losses ,Middle East,0.441,0.506,0.625,0.71,0.77,0.839,0.897,0.956,1.039,1.405,1.537,1.561,1.682,1.956,2.136,2.273,2.418,1.885,1.793,0.884,1.351,3.098,3.362,3.548,3.761,3.757,4.132,4.875,4.98,5.304,5.815,6.136,6.574,6.807,7.212,7.883,8.022,8.219,7.909,7.011,7,6.989
Yemen,net generation,Middle East,0.471,0.54,0.647,0.721,0.818,0.855,1.094,1.183,1.565,1.579,1.563,1.693,1.836,1.928,2.029,2.227,2.194,2.404,2.357,2.571,3.208,3.424,3.543,3.85,4.103,4.482,5.064,5.66538,6.15324,6.33936,7.2917,5.83376,6.65162,7.99594,7.19724,5.92332,4.51942,3.81864,3.30588,3.41492,3.237250194,3.520874206
